claim_id,policy_start_date,claim_date,city,policy_type,sales_channel,vehicle_type,customer_age,annual_premium,claim_amount,past_claims_count,days_since_policy_start,documents_submitted,is_fraud,policy_tenure_days,claim_ratio,risk_score
CL110838,2024-10-01,2025-07-06,Ahmedabad,Motor,Website,Unknown,32.0,19102.0,46885.0,2.0,240.0,3.0,1,278.0,2.4544550308868183,245.0
CL070929,2024-07-10,2024-12-11,Delhi,Health,App,Unknown,50.0,11791.0,71896.0,0.0,153.0,1.0,1,154.0,6.097532015944364,154.0
CL196751,2023-08-06,2025-05-03,Ahmedabad,Health,App,Unknown,21.0,6701.0,46552.0,0.0,161.0,5.0,0,636.0,6.947022832413072,166.0
CL025033,2024-01-06,2024-09-30,Mumbai,Home,Partner,Unknown,54.0,11308.0,74529.0,0.0,88.0,3.0,1,268.0,6.590820657941281,91.0
CL246172,2023-08-13,2025-11-09,Bengaluru,Home,Agent,Unknown,30.0,2581.0,44911.0,2.0,49.0,5.0,1,819.0,17.40061991476172,56.0
CL026966,2024-10-01,2025-07-09,Pune,Travel,Agent,Unknown,43.0,9805.0,300000.0,3.0,0.0,3.0,0,281.0,30.596634370219277,6.0
CL020876,2024-06-08,2024-12-23,Chennai,Travel,Partner,Unknown,32.0,12467.0,26203.0,0.0,0.0,4.0,0,198.0,2.1017887222266785,4.0
CL081944,2024-10-01,2025-11-17,Ahmedabad,Travel,Website,Unknown,41.0,17410.0,58815.0,0.0,187.0,2.0,1,412.0,3.378230901780586,189.0
CL173611,2024-06-11,2024-10-01,Hyderabad,Health,Partner,Unknown,23.0,6790.0,55561.0,1.0,77.0,3.0,1,112.0,8.182768777614138,81.0
CL156658,2024-10-01,2025-11-12,Pune,Travel,Agent,Unknown,37.0,8940.0,2182.0,1.0,114.0,1.0,1,407.0,0.24407158836689039,116.0
CL179783,2024-10-01,2025-11-18,Jaipur,Health,Partner,Unknown,36.0,14674.0,84799.0,0.0,135.0,4.0,1,413.0,5.7788605697151425,139.0
CL048756,2024-06-27,2025-08-10,Hyderabad,Health,Agent,Unknown,32.0,8940.0,81824.0,1.0,159.0,1.0,1,409.0,9.152572706935123,161.0
CL176298,2024-10-01,2025-12-07,Delhi,Home,Website,Unknown,33.0,8940.0,45153.0,12.0,204.0,1.0,1,432.0,5.050671140939597,217.0
CL061815,2023-07-29,2024-11-12,Hyderabad,Home,Partner,Unknown,43.0,4910.0,0.0,1.0,130.0,5.0,1,472.0,0.0,136.0
CL095698,2023-11-29,2024-10-01,Chennai,Home,Website,Unknown,53.0,7568.0,7750.0,1.0,90.0,2.0,0,307.0,1.0240486257928119,93.0
CL010409,2023-10-06,2024-10-01,Bengaluru,Travel,Partner,Unknown,47.0,11539.0,103755.0,1.0,0.0,3.0,0,361.0,8.991680388248549,4.0
CL086804,2025-01-03,2025-06-30,Ahmedabad,Health,Website,Unknown,46.0,13791.0,89547.0,2.0,96.0,3.0,0,178.0,6.493147705025017,101.0
CL094294,2025-04-08,2025-09-25,Jaipur,Home,App,Unknown,39.0,6791.0,46469.0,1.0,106.0,3.0,1,170.0,6.842733029008983,110.0
CL026349,2024-05-02,2024-05-06,Kolkata,Home,App,Unknown,22.0,8940.0,4716.0,2.0,68.0,2.0,1,4.0,0.5275167785234899,72.0
CL161607,2024-10-01,2025-07-28,Jaipur,Health,Agent,Unknown,49.0,5133.0,26931.0,1.0,33.0,4.0,0,300.0,5.246639392168323,38.0
CL227987,2024-03-19,2024-10-01,Hyderabad,Home,Agent,Unknown,42.0,7299.0,7785.0,2.0,0.0,4.0,0,196.0,1.066584463625154,6.0
CL271002,2024-02-14,2025-04-02,Mumbai,Home,Agent,Unknown,95.0,518.0,28348.0,1.0,268.0,0.0,1,413.0,54.72586872586873,269.0
CL153640,2023-02-06,2025-11-27,Ahmedabad,Motor,Partner,Unknown,41.0,10022.0,24527.0,2.0,44.0,4.0,1,1025.0,2.4473159050089803,50.0
CL145841,2024-10-01,2025-03-07,Jaipur,Health,Partner,Unknown,49.0,8768.0,56492.0,3.0,71.0,1.0,0,157.0,6.442974452554744,75.0
CL195139,2023-01-08,2024-10-09,Kolkata,Travel,App,Unknown,38.0,11043.0,13901.0,1.0,148.0,6.0,1,640.0,1.258806483745359,155.0
CL299422,2024-10-01,2025-01-06,Hyderabad,Health,Agent,Unknown,36.0,2834.0,57993.0,2.0,54.0,5.0,1,97.0,20.46330275229358,61.0
CL170859,2023-07-09,2025-07-17,Pune,Motor,Agent,Bike,50.0,8247.0,40106.0,1.0,148.0,4.0,1,739.0,4.863101733963866,153.0
CL085215,2023-11-26,2024-10-01,Jaipur,Home,Partner,Unknown,45.0,5304.0,69967.0,0.0,194.0,2.0,1,310.0,13.191365007541478,196.0
CL227548,2024-10-01,2025-06-19,Delhi,Travel,Agent,Unknown,47.0,11113.0,5935.0,1.0,149.0,4.0,1,261.0,0.5340592099343112,154.0
CL138214,2024-02-15,2024-10-01,Mumbai,Health,Agent,Unknown,43.0,5188.0,71549.0,0.0,20.0,4.0,0,229.0,13.79124903623747,24.0
CL269998,2023-09-09,2024-10-01,Ahmedabad,Travel,Agent,Unknown,32.0,17732.0,86776.0,0.0,114.0,3.0,1,388.0,4.893751409880442,117.0
CL037932,2024-10-01,2025-07-12,Kolkata,Health,Partner,Unknown,36.0,16954.0,111413.0,1.0,222.0,2.0,1,284.0,6.571487554559396,225.0
CL103501,2023-09-05,2024-11-02,Bengaluru,Travel,App,Unknown,24.0,16896.0,46552.0,2.0,202.0,1.0,1,424.0,2.7552083333333335,205.0
CL250313,2023-12-02,2024-10-01,Jaipur,Motor,Partner,Car,45.0,7011.0,70872.0,1.0,96.0,3.0,1,304.0,10.108686350021395,100.0
CL293128,2024-06-28,2024-10-01,Mumbai,Home,App,Unknown,38.0,8401.0,34792.0,1.0,280.0,3.0,1,95.0,4.1414117366980125,284.0
CL075780,2023-07-23,2024-10-01,Bengaluru,Travel,Website,Unknown,38.0,10321.0,69749.0,1.0,104.0,2.0,1,436.0,6.75796918903207,107.0
CL256026,2024-09-17,2024-10-01,Kolkata,Motor,Agent,Car,18.0,2412.0,0.0,1.0,194.0,4.0,1,14.0,0.0,199.0
CL177670,2023-07-06,2024-10-27,Ahmedabad,Home,Agent,Unknown,50.0,9055.0,5967.0,0.0,113.0,3.0,1,479.0,0.6589729431253452,116.0
CL292721,2023-08-28,2024-10-01,Pune,Motor,Agent,Bike,44.0,2573.0,59949.0,2.0,89.0,3.0,0,400.0,23.299261562378547,94.0
CL217410,2024-12-10,2025-03-08,Chennai,Travel,Agent,Unknown,51.0,12587.0,43929.0,0.0,67.0,2.0,0,88.0,3.4900293954079604,69.0
CL012941,2024-09-17,2025-12-08,Delhi,Home,App,Unknown,44.0,11632.0,29068.0,0.0,262.0,4.0,1,447.0,2.498968363136176,266.0
CL157944,2023-01-08,2024-09-15,Mumbai,Home,Website,Unknown,50.0,7209.0,46913.0,1.0,68.0,3.0,0,616.0,6.5075599944513804,72.0
CL041053,2024-10-01,2025-02-03,Mumbai,Travel,Partner,Unknown,36.0,10115.0,55805.0,4.0,127.0,2.0,1,125.0,5.51705388037568,133.0
CL007546,2024-10-01,2025-04-20,Bengaluru,Travel,App,Unknown,34.0,9080.0,40177.0,1.0,46.0,4.0,1,201.0,4.42477973568282,51.0
CL272574,2024-10-01,2025-04-01,Hyderabad,Travel,Agent,Unknown,48.0,8336.0,0.0,0.0,126.0,1.0,1,182.0,0.0,127.0
CL045281,2023-10-05,2024-11-03,Mumbai,Home,Website,Unknown,18.0,2310.0,74257.0,1.0,238.0,5.0,1,395.0,32.145887445887446,244.0
CL217756,2023-10-07,2025-06-30,Pune,Travel,Partner,Unknown,35.0,8221.0,45936.0,2.0,95.0,2.0,1,632.0,5.587641406154969,99.0
CL013804,2024-08-02,2024-10-01,Kolkata,Motor,Partner,Bike,30.0,9181.0,39714.0,1.0,106.0,2.0,1,60.0,4.325672584685764,109.0
CL284711,2023-09-13,2024-07-03,Hyderabad,Travel,Website,Unknown,56.0,8940.0,83580.0,2.0,83.0,7.0,1,294.0,9.348993288590604,92.0
CL007700,2024-08-10,2024-10-01,Mumbai,Travel,Website,Unknown,38.0,4470.0,63488.0,2.0,201.0,5.0,1,52.0,14.203131991051453,208.0
CL147762,2023-06-05,2024-10-01,Chennai,Travel,Website,Unknown,52.0,10115.0,57207.0,2.0,83.0,3.0,1,484.0,5.655659911023233,88.0
CL241406,2025-04-11,2025-08-06,Delhi,Travel,Website,Unknown,25.0,20004.0,12619.0,1.0,205.0,2.0,1,117.0,0.6308238352329534,208.0
CL082973,2023-04-09,2025-07-07,Delhi,Motor,Agent,Car,42.0,60000.0,61359.0,1.0,0.0,2.0,0,820.0,1.02265,3.0
CL263999,2024-04-11,2024-10-01,Ahmedabad,Home,Partner,Unknown,39.0,6605.0,14982.0,1.0,184.0,1.0,1,173.0,2.2682816048448147,186.0
CL189280,2024-10-01,2025-11-27,Kolkata,Motor,App,Bike,18.0,5876.0,28339.0,2.0,197.0,2.0,1,422.0,4.822838665759019,201.0
CL145937,2024-08-27,2024-10-01,Hyderabad,Motor,Agent,Unknown,23.0,11266.0,43770.0,2.0,48.0,3.0,0,35.0,3.885141132611397,53.0
CL023672,2024-10-01,2025-02-12,Jaipur,Travel,Partner,Unknown,46.0,3466.0,19186.0,2.0,92.0,7.0,0,134.0,5.535487593768032,101.0
CL005158,2024-10-01,2025-02-05,Kolkata,Health,App,Unknown,20.0,7934.0,23564.0,0.0,122.0,2.0,1,127.0,2.9700025207965717,124.0
CL138369,2024-10-01,2025-06-19,Chennai,Travel,Agent,Unknown,44.0,8940.0,766.0,0.0,139.0,6.0,0,261.0,0.08568232662192393,145.0
CL258890,2024-10-01,2025-02-22,Kolkata,Health,Agent,Unknown,30.0,8752.0,30050.0,2.0,0.0,7.0,0,144.0,3.4335009140767823,9.0
CL081631,2024-05-20,2024-10-01,Pune,Travel,Agent,Unknown,46.0,8940.0,0.0,1.0,119.0,1.0,1,134.0,0.0,121.0
CL142600,2024-10-01,2025-05-08,Jaipur,Home,Partner,Unknown,34.0,1135.0,63497.0,1.0,61.0,0.0,1,219.0,55.944493392070484,62.0
CL119193,2024-10-01,2024-12-10,Pune,Health,App,Unknown,31.0,6607.0,58947.0,0.0,0.0,4.0,0,70.0,8.92190101407598,4.0
CL021642,2024-01-30,2024-10-01,Chennai,Travel,Website,Unknown,43.0,14494.0,99774.0,4.0,62.0,5.0,0,245.0,6.883813991996688,71.0
CL184474,2025-04-08,2025-09-22,Mumbai,Motor,App,Bike,65.0,901.0,62849.0,1.0,121.0,2.0,1,167.0,69.75471698113208,124.0
CL291696,2024-10-01,2024-10-26,Jaipur,Motor,App,Car,34.0,10741.0,56716.0,2.0,67.0,1.0,1,25.0,5.280327716227539,70.0
CL159962,2024-10-01,2025-03-21,Pune,Motor,Partner,Unknown,45.0,7417.0,22249.0,0.0,95.0,1.0,0,171.0,2.999730349197789,96.0
CL231061,2024-10-01,2025-05-30,Pune,Health,App,Unknown,41.0,8335.0,49036.0,1.0,299.0,6.0,1,241.0,5.883143371325735,306.0
CL026244,2024-10-01,2025-08-07,Pune,Home,Website,Unknown,29.0,9144.0,13143.0,0.0,321.0,2.0,1,310.0,1.4373359580052494,323.0
CL260272,2024-05-24,2024-10-01,Hyderabad,Home,Website,Unknown,46.0,5492.0,44910.0,0.0,167.0,5.0,1,130.0,8.177348871085215,172.0
CL260720,2023-08-25,2024-07-10,Jaipur,Motor,Website,Bike,38.0,9428.0,48714.0,1.0,45.0,3.0,0,320.0,5.166949512091642,49.0
CL293800,2023-09-15,2024-10-01,Delhi,Home,Agent,Unknown,62.0,8940.0,7445.0,3.0,149.0,3.0,1,382.0,0.8327740492170023,155.0
CL289701,2023-04-11,2025-12-30,Pune,Travel,App,Unknown,55.0,10732.0,71283.0,0.0,241.0,15.0,1,994.0,6.6420983973164365,256.0
CL273150,2023-06-29,2024-10-01,Jaipur,Health,App,Unknown,36.0,11730.0,40567.0,1.0,265.0,3.0,1,460.0,3.458397271952259,269.0
CL164407,2024-10-01,2025-06-25,Ahmedabad,Health,App,Unknown,38.0,11653.0,46088.0,0.0,327.0,6.0,1,267.0,3.95503303870248,333.0
CL008823,2024-06-06,2024-10-01,Ahmedabad,Home,Partner,Unknown,39.0,13260.0,87044.0,2.0,164.0,1.0,1,117.0,6.564404223227752,167.0
CL062942,2024-10-01,2024-10-24,Delhi,Motor,Partner,Car,18.0,13836.0,32751.0,3.0,210.0,1.0,1,23.0,2.3670858629661753,214.0
CL087845,2023-07-07,2025-10-01,Delhi,Health,App,Unknown,29.0,7374.0,300000.0,2.0,800.0,5.0,1,817.0,40.68348250610252,807.0
CL021997,2023-10-11,2025-12-11,Pune,Motor,Partner,Car,30.0,6548.0,49019.0,1.0,118.0,2.0,1,792.0,7.486102626756262,121.0
CL078329,2024-09-17,2024-10-01,Bengaluru,Travel,Website,Unknown,42.0,11287.0,63008.0,0.0,197.0,0.0,1,14.0,5.5823513776911495,197.0
CL143414,2024-09-16,2024-10-01,Delhi,Health,Partner,Unknown,31.0,11938.0,3398.0,0.0,85.0,4.0,0,15.0,0.2846372926788407,89.0
CL271953,2024-04-09,2025-06-21,Chennai,Home,Partner,Unknown,56.0,3192.0,16484.0,3.0,107.0,4.0,1,438.0,5.164160401002507,114.0
CL201943,2024-10-01,2025-07-21,Kolkata,Travel,Partner,Unknown,18.0,4244.0,48336.0,1.0,111.0,2.0,1,293.0,11.389255419415646,114.0
CL260260,2023-08-18,2025-04-12,Jaipur,Travel,Agent,Unknown,31.0,11236.0,61422.0,2.0,214.0,1.0,1,603.0,5.466536133855465,217.0
CL211782,2025-02-01,2025-08-25,Chennai,Travel,App,Unknown,49.0,3158.0,36875.0,1.0,0.0,2.0,0,205.0,11.676694110196326,3.0
CL276415,2023-08-09,2024-10-01,Kolkata,Home,Agent,Unknown,30.0,6412.0,87878.0,2.0,162.0,4.0,1,419.0,13.70524017467249,168.0
CL016383,2024-10-01,2024-11-17,Kolkata,Motor,Partner,Car,18.0,489.0,72566.0,1.0,98.0,4.0,1,47.0,148.39672801635993,103.0
CL061787,2024-02-04,2024-10-01,Jaipur,Travel,Agent,Unknown,45.0,8940.0,14528.0,0.0,38.0,5.0,0,240.0,1.625055928411633,43.0
CL272259,2023-09-23,2024-10-01,Mumbai,Travel,Agent,Unknown,39.0,0.0,51243.0,3.0,121.0,4.0,1,374.0,5.150936649828692,128.0
CL126642,2024-10-01,2025-05-18,Delhi,Home,Agent,Unknown,39.0,9618.0,46052.0,0.0,36.0,3.0,0,229.0,4.788105635267208,39.0
CL297654,2024-07-12,2025-06-25,Pune,Health,App,Unknown,49.0,1984.0,29850.0,0.0,204.0,2.0,1,348.0,15.045362903225806,206.0
CL168960,2023-06-13,2024-10-01,Delhi,Home,Website,Unknown,45.0,10312.0,68188.0,0.0,184.0,7.0,1,476.0,6.612490302560124,191.0
CL028106,2024-10-01,2025-10-06,Jaipur,Motor,Partner,Car,18.0,9335.0,72416.0,1.0,202.0,2.0,1,370.0,7.757471880021424,205.0
CL044312,2024-10-01,2025-06-14,Ahmedabad,Home,Website,Unknown,49.0,8398.0,53901.0,0.0,110.0,3.0,0,256.0,6.418313884258157,113.0
CL234389,2024-10-01,2025-05-23,Kolkata,Health,Agent,Unknown,66.0,11681.0,0.0,1.0,208.0,1.0,1,234.0,0.0,210.0
CL086790,2024-08-04,2024-10-01,Pune,Motor,Website,Bike,36.0,8318.0,54355.0,3.0,151.0,2.0,1,58.0,6.534623707622025,156.0
CL047382,2023-08-10,2025-11-02,Mumbai,Home,App,Unknown,36.0,8940.0,19948.0,1.0,0.0,7.0,0,815.0,2.2313199105145416,8.0
CL001743,2024-07-12,2024-10-01,Chennai,Health,Partner,Unknown,54.0,7470.0,79459.0,1.0,236.0,4.0,1,81.0,10.637081659973227,241.0
CL126062,2025-11-19,2025-12-01,Hyderabad,Travel,Partner,Unknown,52.0,9863.0,75109.0,0.0,3.0,8.0,0,12.0,7.6152286322619895,11.0
CL003985,2024-01-31,2024-10-01,Pune,Travel,App,Unknown,38.0,18530.0,84248.0,3.0,46.0,2.0,0,244.0,4.546573124662709,51.0
CL004512,2024-10-01,2025-08-24,Mumbai,Travel,Partner,Unknown,42.0,8142.0,20026.0,0.0,119.0,0.0,0,327.0,2.4595922377794155,119.0
CL212053,2024-03-09,2025-08-07,Bengaluru,Motor,App,Bike,29.0,16514.0,65039.0,1.0,195.0,3.0,1,516.0,3.938415889548262,199.0
CL277699,2024-02-18,2024-10-01,Mumbai,Home,App,Unknown,43.0,8940.0,0.0,1.0,198.0,2.0,1,226.0,0.0,201.0
CL032749,2024-10-01,2025-10-15,Delhi,Travel,App,Unknown,27.0,14315.0,28900.0,0.0,17.0,3.0,0,379.0,2.0188613342647574,20.0
CL249045,2023-07-06,2024-10-01,Pune,Motor,Website,Car,55.0,8624.0,30467.0,3.0,133.0,2.0,1,453.0,3.5328153988868274,138.0
CL189372,2024-02-11,2024-07-11,Mumbai,Motor,Agent,Car,40.0,6290.0,44259.0,0.0,0.0,1.0,0,151.0,7.036406995230525,1.0
CL293060,2024-07-20,2024-10-01,Chennai,Motor,App,Unknown,38.0,11988.0,0.0,2.0,132.0,0.0,0,73.0,0.0,134.0
CL133576,2024-06-10,2024-10-01,Hyderabad,Travel,App,Unknown,41.0,11974.0,2773.0,0.0,138.0,4.0,1,113.0,0.23158510105227995,142.0
CL004386,2024-08-17,2024-10-01,Pune,Health,Website,Unknown,37.0,14769.0,52673.0,0.0,64.0,4.0,0,45.0,3.56645676755366,68.0
CL071487,2023-07-09,2024-02-07,Ahmedabad,Health,Partner,Unknown,37.0,7299.0,80796.0,0.0,247.0,2.0,1,213.0,11.069461570078094,249.0
CL032485,2023-03-10,2025-09-21,Pune,Travel,Partner,Unknown,52.0,3634.0,79242.0,3.0,172.0,1.0,1,926.0,21.80572372041827,176.0
CL029841,2025-06-10,2025-11-25,Ahmedabad,Travel,Agent,Unknown,33.0,8608.0,58697.0,1.0,271.0,2.0,1,168.0,6.818889405204461,274.0
CL156163,2023-06-11,2025-10-06,Delhi,Motor,Partner,Bike,38.0,60000.0,50615.0,0.0,0.0,1.0,0,848.0,0.8435833333333334,1.0
CL204800,2025-01-09,2025-07-30,Mumbai,Motor,App,Car,46.0,11322.0,64370.0,0.0,21.0,6.0,0,202.0,5.685391273626568,27.0
CL222126,2024-09-10,2024-10-01,Bengaluru,Health,App,Unknown,33.0,12262.0,29039.0,0.0,90.0,5.0,0,21.0,2.3682107323438264,95.0
CL290028,2024-10-01,2025-10-21,Jaipur,Health,Partner,Unknown,42.0,5631.0,42708.0,1.0,157.0,1.0,1,385.0,7.58444326052211,159.0
CL052829,2023-11-06,2024-10-01,Chennai,Health,App,Unknown,42.0,6727.0,66468.0,3.0,147.0,6.0,1,330.0,9.880778950497993,156.0
CL255342,2024-10-01,2025-12-17,Chennai,Health,Partner,Unknown,44.0,3094.0,44946.0,0.0,77.0,4.0,0,442.0,14.526826115061409,81.0
CL128111,2024-03-05,2025-12-02,Pune,Home,Partner,Unknown,48.0,9831.0,80230.0,1.0,0.0,0.0,1,637.0,8.160919540229886,1.0
CL294083,2024-09-17,2024-10-01,Delhi,Travel,App,Unknown,36.0,11127.0,88153.0,3.0,75.0,1.0,1,14.0,7.922440909499416,79.0
CL030608,2025-02-01,2025-07-11,Kolkata,Health,Website,Unknown,30.0,5733.0,81994.0,0.0,0.0,2.0,0,160.0,14.302110587824874,2.0
CL133677,2024-10-01,2024-11-17,Chennai,Home,App,Unknown,46.0,6744.0,36890.0,1.0,40.0,4.0,0,47.0,5.470047449584816,45.0
CL087887,2023-08-16,2025-10-12,Chennai,Home,App,Unknown,51.0,9431.0,7996.0,2.0,187.0,1.0,1,788.0,0.8478422224578518,190.0
CL190266,2023-06-29,2024-10-01,Bengaluru,Home,Agent,Unknown,29.0,14362.0,69607.0,0.0,316.0,3.0,1,460.0,4.846609107366662,319.0
CL232897,2024-10-01,2025-10-13,Bengaluru,Home,Agent,Unknown,22.0,9897.0,122284.0,0.0,204.0,1.0,1,377.0,12.355663332322926,205.0
CL272676,2024-09-10,2024-10-01,Ahmedabad,Health,Agent,Unknown,21.0,8245.0,43157.0,1.0,56.0,2.0,0,21.0,5.234323832625834,59.0
CL100145,2024-10-01,2025-11-22,Delhi,Health,Website,Unknown,19.0,3751.0,75899.0,0.0,69.0,5.0,0,417.0,20.234337509997335,74.0
CL078470,2024-10-01,2025-01-20,Bengaluru,Home,Website,Unknown,35.0,9153.0,91792.0,0.0,196.0,6.0,1,111.0,10.02862449470119,202.0
CL190581,2023-08-04,2024-10-01,Ahmedabad,Home,Agent,Unknown,54.0,10018.0,67939.0,2.0,172.0,0.0,1,424.0,6.781692952685167,174.0
CL045971,2023-10-20,2025-06-07,Pune,Health,Agent,Unknown,38.0,10424.0,115383.0,1.0,110.0,4.0,1,596.0,11.068975441289332,115.0
CL079004,2024-10-01,2025-02-22,Pune,Home,Agent,Unknown,41.0,13781.0,16629.0,0.0,99.0,2.0,1,144.0,1.2066613453305275,101.0
CL096098,2023-06-25,2024-10-01,Chennai,Health,Partner,Unknown,33.0,3091.0,80099.0,1.0,0.0,3.0,0,464.0,25.91362018764154,4.0
CL140544,2023-02-08,2025-04-15,Mumbai,Home,Partner,Unknown,23.0,11517.0,77469.0,0.0,192.0,5.0,1,797.0,6.726491273769211,197.0
CL220335,2024-10-01,2024-10-19,Jaipur,Motor,Website,Unknown,49.0,5793.0,86593.0,0.0,6.0,3.0,1,18.0,14.94786811669256,9.0
CL172459,2024-12-05,2025-05-24,Mumbai,Motor,Agent,Car,32.0,11628.0,105538.0,1.0,169.0,4.0,1,170.0,9.076195390436876,174.0
CL287612,2024-10-01,2024-12-28,Bengaluru,Travel,Agent,Unknown,50.0,4341.0,75756.0,0.0,155.0,3.0,1,88.0,17.451278507256394,158.0
CL075669,2024-10-01,2025-06-12,Delhi,Home,Agent,Unknown,29.0,7008.0,44560.0,12.0,33.0,5.0,1,254.0,6.358447488584475,50.0
CL109907,2024-06-04,2024-10-01,Chennai,Health,Agent,Unknown,33.0,16258.0,29982.0,1.0,145.0,4.0,1,119.0,1.8441382703899618,150.0
CL159084,2024-10-01,2024-12-20,Pune,Health,Agent,Unknown,24.0,9814.0,43554.0,0.0,268.0,1.0,1,80.0,4.437945791726105,269.0
CL092693,2024-08-29,2024-10-01,Kolkata,Home,Agent,Unknown,33.0,12880.0,300000.0,1.0,98.0,4.0,1,33.0,23.29192546583851,103.0
CL139927,2024-06-14,2024-10-01,Bengaluru,Travel,Agent,Unknown,23.0,4119.0,55943.0,1.0,13.0,4.0,0,109.0,13.581694586064579,18.0
CL005366,2023-12-21,2024-06-12,Kolkata,Health,Website,Unknown,55.0,7233.0,61044.0,2.0,100.0,4.0,1,174.0,8.439651596847781,106.0
CL294556,2024-07-29,2024-10-01,Bengaluru,Travel,Agent,Unknown,37.0,10183.0,56667.0,0.0,0.0,5.0,0,64.0,5.564863006972405,5.0
CL193367,2023-06-03,2024-10-01,Delhi,Home,Website,Unknown,47.0,9721.0,63606.0,0.0,800.0,2.0,1,486.0,6.543153996502418,802.0
CL096853,2024-05-01,2024-08-24,Pune,Travel,App,Unknown,48.0,5867.0,13875.0,3.0,173.0,3.0,1,115.0,2.364922447588205,179.0
CL290395,2024-12-13,2025-11-06,Ahmedabad,Home,Website,Unknown,38.0,231.0,78462.0,0.0,116.0,2.0,1,328.0,339.6623376623377,118.0
CL161170,2024-05-15,2024-10-01,Hyderabad,Motor,App,Bike,47.0,9140.0,41240.0,0.0,145.0,3.0,1,139.0,4.512035010940919,148.0
CL023398,2023-06-02,2025-09-04,Bengaluru,Travel,Partner,Unknown,37.0,4532.0,95252.0,0.0,28.0,2.0,1,825.0,21.01765225066196,30.0
CL095322,2024-07-07,2024-09-17,Bengaluru,Travel,App,Unknown,45.0,7499.0,47534.0,0.0,137.0,5.0,1,72.0,6.338711828243766,142.0
CL154781,2024-10-01,2024-10-31,Delhi,Home,Agent,Unknown,48.0,7070.0,84120.0,1.0,36.0,5.0,0,30.0,11.898161244695897,42.0
CL145874,2024-10-01,2025-02-05,Mumbai,Home,App,Unknown,37.0,7254.0,34362.0,1.0,97.0,2.0,1,127.0,4.73697270471464,100.0
CL152068,2023-11-07,2024-10-07,Chennai,Home,Website,Unknown,36.0,7021.0,24325.0,1.0,89.0,4.0,1,335.0,3.464606181455633,94.0
CL041191,2024-10-01,2025-08-09,Delhi,Travel,App,Unknown,26.0,9095.0,66457.0,1.0,114.0,8.0,1,312.0,7.306981858163827,123.0
CL243587,2024-10-01,2025-05-06,Jaipur,Home,Agent,Unknown,55.0,4974.0,85594.0,0.0,166.0,1.0,1,217.0,17.208283071974265,167.0
CL004416,2023-10-09,2025-11-08,Jaipur,Health,Partner,Unknown,48.0,5595.0,68457.0,1.0,204.0,4.0,1,761.0,12.23538873994638,209.0
CL085240,2024-02-21,2024-10-01,Hyderabad,Travel,Website,Unknown,38.0,16346.0,24924.0,0.0,295.0,4.0,1,223.0,1.5247767037807414,299.0
CL036318,2023-11-19,2024-10-01,Pune,Health,Website,Unknown,37.0,14239.0,0.0,1.0,110.0,1.0,0,317.0,0.0,112.0
CL141513,2024-09-03,2025-10-13,Chennai,Health,Agent,Unknown,50.0,10463.0,17268.0,1.0,115.0,2.0,1,405.0,1.6503870782758292,118.0
CL191047,2024-10-01,2024-10-23,Jaipur,Motor,App,Bike,31.0,10446.0,23132.0,1.0,328.0,3.0,1,22.0,2.214436147807773,332.0
CL059653,2023-11-11,2024-09-04,Chennai,Travel,App,Unknown,31.0,4250.0,91946.0,0.0,102.0,0.0,1,298.0,21.63435294117647,102.0
CL246294,2024-03-16,2024-10-01,Chennai,Health,Agent,Unknown,47.0,10935.0,77547.0,0.0,0.0,3.0,0,199.0,7.091632373113854,3.0
CL262300,2023-06-12,2023-09-10,Ahmedabad,Travel,Agent,Unknown,30.0,5911.0,0.0,1.0,190.0,3.0,1,90.0,0.0,194.0
CL135262,2025-06-01,2025-10-22,Jaipur,Home,App,Unknown,24.0,10492.0,0.0,3.0,160.0,3.0,1,143.0,0.0,166.0
CL232662,2023-11-09,2024-10-01,Bengaluru,Health,Website,Unknown,38.0,13834.0,87477.0,3.0,0.0,3.0,0,327.0,6.32333381523782,6.0
CL163363,2024-10-01,2024-11-01,Pune,Health,Website,Unknown,40.0,725.0,41550.0,4.0,19.0,6.0,0,31.0,57.310344827586206,29.0
CL092536,2024-10-01,2025-10-01,Pune,Travel,Partner,Unknown,41.0,10382.0,0.0,4.0,280.0,2.0,1,365.0,0.0,286.0
CL247399,2024-10-01,2024-11-11,Hyderabad,Home,Agent,Unknown,39.0,6960.0,56748.0,0.0,116.0,2.0,1,41.0,8.153448275862068,118.0
CL071756,2024-10-01,2025-02-08,Bengaluru,Travel,Agent,Unknown,38.0,9860.0,35074.0,1.0,220.0,4.0,1,130.0,3.5572008113590265,225.0
CL046229,2024-10-01,2025-11-11,Ahmedabad,Home,Agent,Unknown,29.0,10940.0,16318.0,1.0,98.0,3.0,1,406.0,1.4915904936014626,102.0
CL190636,2024-10-01,2025-06-12,Kolkata,Motor,Partner,Car,18.0,8560.0,50068.0,2.0,0.0,3.0,0,254.0,5.8490654205607475,5.0
CL201547,2023-12-17,2024-10-01,Kolkata,Travel,Partner,Unknown,44.0,10762.0,48294.0,1.0,118.0,8.0,1,289.0,4.48745586322245,127.0
CL139715,2023-06-26,2024-11-07,Jaipur,Home,Agent,Unknown,39.0,8940.0,26999.0,2.0,5.0,0.0,0,500.0,3.0200223713646532,7.0
CL147865,2024-10-01,2025-02-10,Chennai,Home,Partner,Unknown,52.0,12698.0,48259.0,3.0,147.0,4.0,1,132.0,3.800519766892424,154.0
